,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
85,r_100_75_7,1,0.6,0.4,150,200,3,28264.48254,28117,58911884.78,150,13737,39957.83521,1352,1336.5,162474.64,710,2091,6790.899641,6441.5,14915064.5,205,13116,6.6981E+11
86,r_100_75_7,1,0.6,0.4,200,200,3,26027.98855,26265,65981147.95,200,10890,39613.22849,1271.13,1217.5,181642.6031,615,2086,5980.164884,5847,11880778.85,102,12394,6.37545E+11
87,r_100_75_7,1,0.6,0.4,250,200,3,27499.2837,28115,53929946.09,250,12779,39625.79066,1382.504,1367.5,164091.458,698,2143,6076.043269,5787.5,11383957.82,84,12195,6.1008E+11
88,r_100_75_7,1,0.5,0.5,100,200,3,24731.67369,25527,64426423.18,100,9837,37244,1294.78,1267,204796.3116,591,2117,6956.618709,7038,10437074.32,1312,12189.51786,5.83E+11
89,r_100_75_7,1,0.5,0.5,150,200,3,26532.07471,27094,50114283.34,150,12188,37839.65551,1356.04,1300,151499.7717,724,2130,6640.943483,6361.5,10265751.96,605,12106,5.88679E+11
90,r_100_75_7,1,0.5,0.5,200,200,3,25369.12822,25796.5,70779390.76,200,9755,39116.47606,1276.72,1217,199483.1716,586,2173,6034.127333,5548.5,12576145.57,514,12801,6.2698E+11
91,r_100_75_7,1,0.5,0.5,250,200,3,25457.42888,26014,68510874.92,250,9807,38557,1302.856,1303.5,206215.6513,556,2102,6185.868,5920.5,11199779.34,255,12220,6.07256E+11
92,r_100_75_7,1,0.4,0.6,100,200,3,23036.99547,22392.5,64929083.93,100,9402,36116.93939,1238.9,1174.5,210175.03,521,2139,5814.78638,5843,10416939.64,462,11398,5.33571E+11
93,r_100_75_7,1,0.4,0.6,150,200,3,24367.37529,24751.5,68592568.67,150,8993,37881.11405,1267.393333,1200,194314.612,534,2100,6047.745796,5233.5,11850180.49,686,12552,5.9417E+11
94,r_100_75_7,1,0.4,0.6,200,200,3,26192.97422,26773.5,71208115.67,200,10179,40552.53975,1337.43,1316,201952.7851,542,2202,6371.937811,6171.5,9934847.355,874,12541.16178,6.27617E+11
95,r_100_75_7,1,0.4,0.6,250,200,3,24378.9765,25014.5,72417712.62,250,7926,38325.50351,1227.536,1193,214297.4007,433,2102,6186.615566,5998,10731128.97,679,12336.35552,6.2018E+11
96,r_100_75_7,1,0.3,0.7,100,200,3,24151.67309,23693.5,67495889.05,100,9710,37790.26648,1316.75,1302,195240.8475,618,2134,5913.280355,5551.5,10945192.68,356,11911,5.46555E+11
97,r_100_75_7,1,0.3,0.7,150,200,3,25227.7629,25698,67839422.05,150,9541,38532.25834,1303.24,1293.5,193623.3157,571,2127,6312.843072,6115,12556961.45,299,12640.11848,6.08508E+11
98,r_100_75_7,1,0.3,0.7,200,200,3,25706.84761,26367,64579625.58,200,9074,38536.18836,1382.615,1375,218726.5668,554,2171,5711.854799,5541.5,10549030.56,272,11941.1264,5.53848E+11
99,r_100_75_7,1,0.3,0.7,250,200,3,25057.22153,25671,72133659.6,250,9445,38798.80226,1283.124,1260,208247.1966,530,2114,5956.34811,5731.5,11798842.86,388,12395,6.13737E+11
100,r_100_75_7,1,0.2,0.8,100,200,3,25036.38557,25643,58517662.85,100,10337,36866.46685,1377.13,1380.5,151257.9331,707,2115,6534.744669,6501.5,10346950.61,592,11913,5.39021E+11
101,r_100_75_7,1,0.2,0.8,150,200,3,24270.50902,25098.5,71730029.46,150,9518,37458.87251,1322.98,1315.5,206404.4329,583,2124,5904.931052,5432,11728185.69,578,12128.70278,5.55328E+11
102,r_100_75_7,1,0.2,0.8,200,200,3,23744.04847,24396.5,81597158.25,200,8047,38552.91619,1234.935,1195,212735.0808,499,2074,6020.07,6189,11459169.1,560,12572,6.10778E+11
103,r_100_75_7,1,0.2,0.8,250,200,3,26116.98611,26716.5,84606991.69,250,9158,40760.39123,1337.836,1345,219763.9931,533,2176,5962.405463,5624.5,11173494.18,153,12376.78865,6.23463E+11
104,r_100_75_7,1,0.1,0.9,100,200,3,22975.24469,23644.5,73432596.51,100,7914,36631.50138,1294.33,1289,215894.9211,546,2122,5598.847752,5116,10685132.09,51,11951.98875,5.21725E+11
105,r_100_75_7,1,0.1,0.9,150,200,3,24672.59344,26022.5,70947621.37,150,8539,38245,1351.486667,1351,207340.9565,548,2134,6207.345512,5899.5,11142337.79,383,12384,5.62545E+11
106,r_100_75_7,1,0.1,0.9,200,200,3,23537.9335,24477.5,68617565.78,200,7592,36627.18425,1273.705,1245.5,220322.288,425,2112,6057.664141,5637.5,11178887.16,289,11947,5.60627E+11
107,r_100_75_7,1,0.1,0.9,250,200,3,24043.24839,24611.5,79486717.29,250,7383,38428.16664,1351.46,1324.5,221734.8884,530,2202,5429.394877,4980,10836186.17,384,11891.68741,5.36838E+11
108,r_100_100_3,1,0.9,0.1,100,200,3,32132.63462,32198.5,86011826.57,100,15930,47166.47826,1372.78,1372,140728.7916,788,2051,7725.529599,7566,15940210.81,1012,14837.7358,7.57951E+11
109,r_100_100_3,1,0.9,0.1,150,200,3,35019.12128,35607.69432,62334851.13,150,20232,47262,1423.413333,1423.5,122637.1625,849,2014,7492.115298,7815.5,13938111.93,1207,14556.78355,7.73874E+11
110,r_100_100_3,1,0.9,0.1,200,200,3,32407.49656,32563,93074566.93,200,13611,48123.00148,1289.1,1260.5,148975.34,648,1975,7267.683618,6837,17837069.22,199,15157.34328,8.50043E+11
111,r_100_100_3,1,0.9,0.1,250,200,3,33804.66652,34170.5,76841069.76,250,16847,48505,1346.316,1368,164958.0401,707,2045,6812.182037,6243.5,15398302.41,543,14695,8.05479E+11
112,r_100_100_3,1,0.8,0.2,100,200,3,32527.41011,32821.5,62209522.22,100,17247,45684.3433,1415.72,1393.5,92822.2816,894,2002,8156.199094,8188,15377744.29,757,14780.34763,7.36073E+11
113,r_100_100_3,1,0.8,0.2,150,200,3,32002.67029,32024,78062367.11,150,16145,46307.13019,1342.626667,1356.5,136635.194,684,2021,7667.186667,7602,16094470.1,1121,14996,7.836E+11
114,r_100_100_3,1,0.8,0.2,200,200,3,32332.92303,33342,89665944.01,200,14981,47278,1283.605,1292.5,152748.179,613,1981,7464.264329,7173,17518235.81,478,14925.68955,8.36785E+11
115,r_100_100_3,1,0.8,0.2,250,200,3,35010.70481,35582,83281550.12,250,17160,49904,1320.912,1316.5,138789.1603,684,2019,7897.579655,7199,20701217.99,303,16136.94315,9.30372E+11
116,r_100_100_3,1,0.7,0.3,100,200,3,31598.29891,31890,81485700.96,100,14952,46142.94196,1339.57,1295.5,111668.3851,781,1978,7933.703675,7745,17907340.26,311,14985.20119,7.84499E+11
117,r_100_100_3,1,0.7,0.3,150,200,3,32323.36583,32223,82310191.99,150,16386,47734.12388,1295.426667,1271.5,139379.0713,691,2016,7895.209963,7461,19524453.89,605,15592.62338,8.54005E+11
118,r_100_100_3,1,0.7,0.3,200,200,3,31393.85089,31654.5,87355426.32,200,14100,46589.10595,1287.225,1270,126471.8244,664,2031,7382.077485,6904,17947352.48,243,15271,8.32401E+11
